tabla,league,season,columna,pct_con_dato,filas
keepers,Eredivisie,2010-2011,gk_losses,100.0,40
keepers,Eredivisie,2010-2011,gk_clean_sheets,100.0,40
keepers,Eredivisie,2010-2011,gk_clean_sheets_pct,97.5,40
keepers,Eredivisie,2010-2011,gk_pens_att,0.0,40
keepers,Eredivisie,2010-2011,gk_pens_allowed,0.0,40
keepers,Eredivisie,2010-2011,gk_pens_saved,0.0,40
keepers,Eredivisie,2010-2011,gk_pens_missed,0.0,40
keepers,Eredivisie,2010-2011,gk_pens_save_pct,0.0,40
keepers,Eredivisie,2010-2011,player_id,100.0,40
keepers,Eredivisie,2010-2011,team_id,100.0,40
keepers,Eredivisie,2011-2012,ranker,100.0,39
keepers,Eredivisie,2011-2012,player,100.0,39
keepers,Eredivisie,2011-2012,nationality,100.0,39
keepers,Eredivisie,2011-2012,position,100.0,39
keepers,Eredivisie,2011-2012,team,100.0,39
keepers,Eredivisie,2011-2012,age,100.0,39
keepers,Eredivisie,2011-2012,birth_year,100.0,39
keepers,Eredivisie,2011-2012,gk_games,100.0,39
keepers,Eredivisie,2011-2012,gk_games_starts,100.0,39
keepers,Eredivisie,2011-2012,gk_minutes,100.0,39
keepers,Eredivisie,2011-2012,minutes_90s,100.0,39
keepers,Eredivisie,2011-2012,gk_goals_against,100.0,39
keepers,Eredivisie,2011-2012,gk_goals_against_per90,100.0,39
keepers,Eredivisie,2011-2012,gk_shots_on_target_against,100.0,39
keepers,Eredivisie,2011-2012,gk_saves,100.0,39
keepers,Eredivisie,2011-2012,gk_save_pct,100.0,39
keepers,Eredivisie,2011-2012,gk_wins,100.0,39
keepers,Eredivisie,2011-2012,gk_ties,100.0,39
keepers,Eredivisie,2011-2012,gk_losses,100.0,39
keepers,Eredivisie,2011-2012,gk_clean_sheets,100.0,39
keepers,Eredivisie,2011-2012,gk_clean_sheets_pct,89.7,39
keepers,Eredivisie,2011-2012,gk_pens_att,0.0,39
keepers,Eredivisie,2011-2012,gk_pens_allowed,0.0,39
keepers,Eredivisie,2011-2012,gk_pens_saved,0.0,39
keepers,Eredivisie,2011-2012,gk_pens_missed,0.0,39
keepers,Eredivisie,2011-2012,gk_pens_save_pct,0.0,39
keepers,Eredivisie,2011-2012,player_id,100.0,39
keepers,Eredivisie,2011-2012,team_id,100.0,39
keepers,Eredivisie,2012-2013,ranker,100.0,38
keepers,Eredivisie,2012-2013,player,100.0,38
keepers,Eredivisie,2012-2013,nationality,100.0,38
keepers,Eredivisie,2012-2013,position,100.0,38
keepers,Eredivisie,2012-2013,team,100.0,38
keepers,Eredivisie,2012-2013,age,100.0,38
keepers,Eredivisie,2012-2013,birth_year,100.0,38
keepers,Eredivisie,2012-2013,gk_games,100.0,38
keepers,Eredivisie,2012-2013,gk_games_starts,100.0,38
keepers,Eredivisie,2012-2013,gk_minutes,100.0,38
keepers,Eredivisie,2012-2013,minutes_90s,100.0,38
keepers,Eredivisie,2012-2013,gk_goals_against,100.0,38
keepers,Eredivisie,2012-2013,gk_goals_against_per90,100.0,38
keepers,Eredivisie,2012-2013,gk_shots_on_target_against,100.0,38
keepers,Eredivisie,2012-2013,gk_saves,100.0,38
keepers,Eredivisie,2012-2013,gk_save_pct,100.0,38
keepers,Eredivisie,2012-2013,gk_wins,100.0,38
keepers,Eredivisie,2012-2013,gk_ties,100.0,38
keepers,Eredivisie,2012-2013,gk_losses,100.0,38
keepers,Eredivisie,2012-2013,gk_clean_sheets,100.0,38
keepers,Eredivisie,2012-2013,gk_clean_sheets_pct,94.7,38
keepers,Eredivisie,2012-2013,gk_pens_att,0.0,38
keepers,Eredivisie,2012-2013,gk_pens_allowed,0.0,38
keepers,Eredivisie,2012-2013,gk_pens_saved,0.0,38
keepers,Eredivisie,2012-2013,gk_pens_missed,0.0,38
keepers,Eredivisie,2012-2013,gk_pens_save_pct,0.0,38
keepers,Eredivisie,2012-2013,player_id,100.0,38
keepers,Eredivisie,2012-2013,team_id,100.0,38
keepers,Eredivisie,2013-2014,ranker,100.0,34
keepers,Eredivisie,2013-2014,player,100.0,34
keepers,Eredivisie,2013-2014,nationality,100.0,34
keepers,Eredivisie,2013-2014,position,100.0,34
keepers,Eredivisie,2013-2014,team,100.0,34
keepers,Eredivisie,2013-2014,age,100.0,34
keepers,Eredivisie,2013-2014,birth_year,100.0,34
keepers,Eredivisie,2013-2014,gk_games,100.0,34
keepers,Eredivisie,2013-2014,gk_games_starts,100.0,34
keepers,Eredivisie,2013-2014,gk_minutes,100.0,34
keepers,Eredivisie,2013-2014,minutes_90s,100.0,34
keepers,Eredivisie,2013-2014,gk_goals_against,100.0,34
keepers,Eredivisie,2013-2014,gk_goals_against_per90,100.0,34
keepers,Eredivisie,2013-2014,gk_shots_on_target_against,100.0,34
keepers,Eredivisie,2013-2014,gk_saves,100.0,34
keepers,Eredivisie,2013-2014,gk_save_pct,100.0,34
keepers,Eredivisie,2013-2014,gk_wins,100.0,34
keepers,Eredivisie,2013-2014,gk_ties,100.0,34
keepers,Eredivisie,2013-2014,gk_losses,100.0,34
keepers,Eredivisie,2013-2014,gk_clean_sheets,100.0,34
keepers,Eredivisie,2013-2014,gk_clean_sheets_pct,94.1,34
keepers,Eredivisie,2013-2014,gk_pens_att,0.0,34
keepers,Eredivisie,2013-2014,gk_pens_allowed,0.0,34
keepers,Eredivisie,2013-2014,gk_pens_saved,0.0,34
keepers,Eredivisie,2013-2014,gk_pens_missed,0.0,34
keepers,Eredivisie,2013-2014,gk_pens_save_pct,0.0,34
keepers,Eredivisie,2013-2014,player_id,100.0,34
keepers,Eredivisie,2013-2014,team_id,100.0,34
keepers,Eredivisie,2014-2015,ranker,100.0,36
keepers,Eredivisie,2014-2015,player,100.0,36
keepers,Eredivisie,2014-2015,nationality,100.0,36
keepers,Eredivisie,2014-2015,position,100.0,36
keepers,Eredivisie,2014-2015,team,100.0,36
keepers,Eredivisie,2014-2015,age,100.0,36
keepers,Eredivisie,2014-2015,birth_year,100.0,36
keepers,Eredivisie,2014-2015,gk_games,100.0,36
keepers,Eredivisie,2014-2015,gk_games_starts,100.0,36
keepers,Eredivisie,2014-2015,gk_minutes,100.0,36
keepers,Eredivisie,2014-2015,minutes_90s,100.0,36
keepers,Eredivisie,2014-2015,gk_goals_against,100.0,36
keepers,Eredivisie,2014-2015,gk_goals_against_per90,100.0,36
keepers,Eredivisie,2014-2015,gk_shots_on_target_against,100.0,36
keepers,Eredivisie,2014-2015,gk_saves,100.0,36
keepers,Eredivisie,2014-2015,gk_save_pct,100.0,36
keepers,Eredivisie,2014-2015,gk_wins,100.0,36
keepers,Eredivisie,2014-2015,gk_ties,100.0,36
keepers,Eredivisie,2014-2015,gk_losses,100.0,36
keepers,Eredivisie,2014-2015,gk_clean_sheets,100.0,36
keepers,Eredivisie,2014-2015,gk_clean_sheets_pct,97.2,36
keepers,Eredivisie,2014-2015,gk_pens_att,0.0,36
keepers,Eredivisie,2014-2015,gk_pens_allowed,0.0,36
keepers,Eredivisie,2014-2015,gk_pens_saved,0.0,36
keepers,Eredivisie,2014-2015,gk_pens_missed,0.0,36
keepers,Eredivisie,2014-2015,gk_pens_save_pct,0.0,36
keepers,Eredivisie,2014-2015,player_id,100.0,36
keepers,Eredivisie,2014-2015,team_id,100.0,36
keepers,Eredivisie,2015-2016,ranker,100.0,30
keepers,Eredivisie,2015-2016,player,100.0,30
keepers,Eredivisie,2015-2016,nationality,100.0,30
keepers,Eredivisie,2015-2016,position,100.0,30
keepers,Eredivisie,2015-2016,team,100.0,30
keepers,Eredivisie,2015-2016,age,100.0,30
keepers,Eredivisie,2015-2016,birth_year,100.0,30
keepers,Eredivisie,2015-2016,gk_games,100.0,30
keepers,Eredivisie,2015-2016,gk_games_starts,100.0,30
keepers,Eredivisie,2015-2016,gk_minutes,100.0,30
keepers,Eredivisie,2015-2016,minutes_90s,100.0,30
keepers,Eredivisie,2015-2016,gk_goals_against,100.0,30
keepers,Eredivisie,2015-2016,gk_goals_against_per90,100.0,30
keepers,Eredivisie,2015-2016,gk_shots_on_target_against,100.0,30
keepers,Eredivisie,2015-2016,gk_saves,100.0,30
keepers,Eredivisie,2015-2016,gk_save_pct,100.0,30
keepers,Eredivisie,2015-2016,gk_wins,100.0,30
keepers,Eredivisie,2015-2016,gk_ties,100.0,30
keepers,Eredivisie,2015-2016,gk_losses,100.0,30
keepers,Eredivisie,2015-2016,gk_clean_sheets,100.0,30
keepers,Eredivisie,2015-2016,gk_clean_sheets_pct,96.7,30
keepers,Eredivisie,2015-2016,gk_pens_att,0.0,30
keepers,Eredivisie,2015-2016,gk_pens_allowed,0.0,30
keepers,Eredivisie,2015-2016,gk_pens_saved,0.0,30
keepers,Eredivisie,2015-2016,gk_pens_missed,0.0,30
keepers,Eredivisie,2015-2016,gk_pens_save_pct,0.0,30
keepers,Eredivisie,2015-2016,player_id,100.0,30
keepers,Eredivisie,2015-2016,team_id,100.0,30
keepers,Eredivisie,2016-2017,ranker,100.0,29
keepers,Eredivisie,2016-2017,player,100.0,29
keepers,Eredivisie,2016-2017,nationality,100.0,29
keepers,Eredivisie,2016-2017,position,100.0,29
keepers,Eredivisie,2016-2017,team,100.0,29
keepers,Eredivisie,2016-2017,age,100.0,29
keepers,Eredivisie,2016-2017,birth_year,100.0,29
keepers,Eredivisie,2016-2017,gk_games,100.0,29
keepers,Eredivisie,2016-2017,gk_games_starts,100.0,29
keepers,Eredivisie,2016-2017,gk_minutes,100.0,29
keepers,Eredivisie,2016-2017,minutes_90s,100.0,29
keepers,Eredivisie,2016-2017,gk_goals_against,100.0,29
keepers,Eredivisie,2016-2017,gk_goals_against_per90,100.0,29
keepers,Eredivisie,2016-2017,gk_shots_on_target_against,100.0,29
keepers,Eredivisie,2016-2017,gk_saves,100.0,29
keepers,Eredivisie,2016-2017,gk_save_pct,100.0,29
keepers,Eredivisie,2016-2017,gk_wins,100.0,29
keepers,Eredivisie,2016-2017,gk_ties,100.0,29
keepers,Eredivisie,2016-2017,gk_losses,100.0,29
keepers,Eredivisie,2016-2017,gk_clean_sheets,100.0,29
keepers,Eredivisie,2016-2017,gk_clean_sheets_pct,96.6,29
keepers,Eredivisie,2016-2017,gk_pens_att,100.0,29
keepers,Eredivisie,2016-2017,gk_pens_allowed,100.0,29
keepers,Eredivisie,2016-2017,gk_pens_saved,100.0,29
keepers,Eredivisie,2016-2017,gk_pens_missed,100.0,29
keepers,Eredivisie,2016-2017,gk_pens_save_pct,75.9,29
keepers,Eredivisie,2016-2017,player_id,100.0,29
keepers,Eredivisie,2016-2017,team_id,100.0,29
keepers,Eredivisie,2017-2018,ranker,100.0,38
keepers,Eredivisie,2017-2018,player,100.0,38
keepers,Eredivisie,2017-2018,nationality,100.0,38
keepers,Eredivisie,2017-2018,position,100.0,38
keepers,Eredivisie,2017-2018,team,100.0,38
keepers,Eredivisie,2017-2018,age,100.0,38
keepers,Eredivisie,2017-2018,birth_year,100.0,38
keepers,Eredivisie,2017-2018,gk_games,100.0,38
keepers,Eredivisie,2017-2018,gk_games_starts,100.0,38
keepers,Eredivisie,2017-2018,gk_minutes,100.0,38
keepers,Eredivisie,2017-2018,minutes_90s,100.0,38
keepers,Eredivisie,2017-2018,gk_goals_against,100.0,38
keepers,Eredivisie,2017-2018,gk_goals_against_per90,100.0,38
keepers,Eredivisie,2017-2018,gk_shots_on_target_against,100.0,38
keepers,Eredivisie,2017-2018,gk_saves,100.0,38
keepers,Eredivisie,2017-2018,gk_save_pct,100.0,38
keepers,Eredivisie,2017-2018,gk_wins,100.0,38
keepers,Eredivisie,2017-2018,gk_ties,100.0,38
keepers,Eredivisie,2017-2018,gk_losses,100.0,38
keepers,Eredivisie,2017-2018,gk_clean_sheets,100.0,38
keepers,Eredivisie,2017-2018,gk_clean_sheets_pct,94.7,38
keepers,Eredivisie,2017-2018,gk_pens_att,100.0,38
keepers,Eredivisie,2017-2018,gk_pens_allowed,100.0,38
keepers,Eredivisie,2017-2018,gk_pens_saved,100.0,38
keepers,Eredivisie,2017-2018,gk_pens_missed,100.0,38
keepers,Eredivisie,2017-2018,gk_pens_save_pct,71.1,38
keepers,Eredivisie,2017-2018,player_id,100.0,38
keepers,Eredivisie,2017-2018,team_id,100.0,38
keepers,Eredivisie,2018-2019,ranker,100.0,37
keepers,Eredivisie,2018-2019,player,100.0,37
keepers,Eredivisie,2018-2019,nationality,100.0,37
keepers,Eredivisie,2018-2019,position,100.0,37
keepers,Eredivisie,2018-2019,team,100.0,37
keepers,Eredivisie,2018-2019,age,100.0,37
keepers,Eredivisie,2018-2019,birth_year,100.0,37
keepers,Eredivisie,2018-2019,gk_games,100.0,37
keepers,Eredivisie,2018-2019,gk_games_starts,100.0,37
keepers,Eredivisie,2018-2019,gk_minutes,100.0,37
keepers,Eredivisie,2018-2019,minutes_90s,100.0,37
keepers,Eredivisie,2018-2019,gk_goals_against,100.0,37
keepers,Eredivisie,2018-2019,gk_goals_against_per90,100.0,37
keepers,Eredivisie,2018-2019,gk_shots_on_target_against,0.0,37
keepers,Eredivisie,2018-2019,gk_saves,0.0,37
keepers,Eredivisie,2018-2019,gk_save_pct,0.0,37
keepers,Eredivisie,2018-2019,gk_wins,100.0,37
keepers,Eredivisie,2018-2019,gk_ties,100.0,37
keepers,Eredivisie,2018-2019,gk_losses,100.0,37
keepers,Eredivisie,2018-2019,gk_clean_sheets,100.0,37
keepers,Eredivisie,2018-2019,gk_clean_sheets_pct,94.6,37
keepers,Eredivisie,2018-2019,gk_pens_att,100.0,37
keepers,Eredivisie,2018-2019,gk_pens_allowed,100.0,37
keepers,Eredivisie,2018-2019,gk_pens_saved,100.0,37
keepers,Eredivisie,2018-2019,gk_pens_missed,100.0,37
keepers,Eredivisie,2018-2019,gk_pens_save_pct,64.9,37
keepers,Eredivisie,2018-2019,player_id,100.0,37
keepers,Eredivisie,2018-2019,team_id,100.0,37
keepers,Eredivisie,2019-2020,ranker,100.0,33
keepers,Eredivisie,2019-2020,player,100.0,33
keepers,Eredivisie,2019-2020,nationality,100.0,33
keepers,Eredivisie,2019-2020,position,100.0,33
keepers,Eredivisie,2019-2020,team,100.0,33
keepers,Eredivisie,2019-2020,age,100.0,33
keepers,Eredivisie,2019-2020,birth_year,100.0,33
keepers,Eredivisie,2019-2020,gk_games,100.0,33
keepers,Eredivisie,2019-2020,gk_games_starts,100.0,33
keepers,Eredivisie,2019-2020,gk_minutes,100.0,33
keepers,Eredivisie,2019-2020,minutes_90s,100.0,33
keepers,Eredivisie,2019-2020,gk_goals_against,100.0,33
keepers,Eredivisie,2019-2020,gk_goals_against_per90,100.0,33
keepers,Eredivisie,2019-2020,gk_shots_on_target_against,100.0,33
keepers,Eredivisie,2019-2020,gk_saves,100.0,33
keepers,Eredivisie,2019-2020,gk_save_pct,100.0,33
keepers,Eredivisie,2019-2020,gk_wins,100.0,33
keepers,Eredivisie,2019-2020,gk_ties,100.0,33
keepers,Eredivisie,2019-2020,gk_losses,100.0,33
keepers,Eredivisie,2019-2020,gk_clean_sheets,100.0,33
keepers,Eredivisie,2019-2020,gk_clean_sheets_pct,100.0,33
keepers,Eredivisie,2019-2020,gk_pens_att,100.0,33
keepers,Eredivisie,2019-2020,gk_pens_allowed,100.0,33
keepers,Eredivisie,2019-2020,gk_pens_saved,100.0,33
keepers,Eredivisie,2019-2020,gk_pens_missed,100.0,33
keepers,Eredivisie,2019-2020,gk_pens_save_pct,81.8,33
keepers,Eredivisie,2019-2020,player_id,100.0,33
keepers,Eredivisie,2019-2020,team_id,100.0,33
keepers,Eredivisie,2020-2021,ranker,100.0,38
keepers,Eredivisie,2020-2021,player,100.0,38
keepers,Eredivisie,2020-2021,nationality,100.0,38
keepers,Eredivisie,2020-2021,position,100.0,38
keepers,Eredivisie,2020-2021,team,100.0,38
keepers,Eredivisie,2020-2021,age,100.0,38
keepers,Eredivisie,2020-2021,birth_year,100.0,38
keepers,Eredivisie,2020-2021,gk_games,100.0,38
keepers,Eredivisie,2020-2021,gk_games_starts,100.0,38
keepers,Eredivisie,2020-2021,gk_minutes,100.0,38
keepers,Eredivisie,2020-2021,minutes_90s,100.0,38
keepers,Eredivisie,2020-2021,gk_goals_against,100.0,38
keepers,Eredivisie,2020-2021,gk_goals_against_per90,100.0,38
keepers,Eredivisie,2020-2021,gk_shots_on_target_against,100.0,38
keepers,Eredivisie,2020-2021,gk_saves,100.0,38
keepers,Eredivisie,2020-2021,gk_save_pct,97.4,38
keepers,Eredivisie,2020-2021,gk_wins,100.0,38
keepers,Eredivisie,2020-2021,gk_ties,100.0,38
keepers,Eredivisie,2020-2021,gk_losses,100.0,38
keepers,Eredivisie,2020-2021,gk_clean_sheets,100.0,38
keepers,Eredivisie,2020-2021,gk_clean_sheets_pct,100.0,38
keepers,Eredivisie,2020-2021,gk_pens_att,100.0,38
keepers,Eredivisie,2020-2021,gk_pens_allowed,100.0,38
keepers,Eredivisie,2020-2021,gk_pens_saved,100.0,38
keepers,Eredivisie,2020-2021,gk_pens_missed,100.0,38
keepers,Eredivisie,2020-2021,gk_pens_save_pct,86.8,38
keepers,Eredivisie,2020-2021,player_id,100.0,38
keepers,Eredivisie,2020-2021,team_id,100.0,38
keepers,Eredivisie,2021-2022,ranker,100.0,40
keepers,Eredivisie,2021-2022,player,100.0,40
keepers,Eredivisie,2021-2022,nationality,100.0,40
keepers,Eredivisie,2021-2022,position,100.0,40
keepers,Eredivisie,2021-2022,team,100.0,40
keepers,Eredivisie,2021-2022,age,100.0,40
keepers,Eredivisie,2021-2022,birth_year,100.0,40
keepers,Eredivisie,2021-2022,gk_games,100.0,40
keepers,Eredivisie,2021-2022,gk_games_starts,100.0,40
keepers,Eredivisie,2021-2022,gk_minutes,100.0,40
keepers,Eredivisie,2021-2022,minutes_90s,100.0,40
keepers,Eredivisie,2021-2022,gk_goals_against,100.0,40
keepers,Eredivisie,2021-2022,gk_goals_against_per90,100.0,40
keepers,Eredivisie,2021-2022,gk_shots_on_target_against,100.0,40
keepers,Eredivisie,2021-2022,gk_saves,100.0,40
keepers,Eredivisie,2021-2022,gk_save_pct,100.0,40
keepers,Eredivisie,2021-2022,gk_wins,100.0,40
keepers,Eredivisie,2021-2022,gk_ties,100.0,40
keepers,Eredivisie,2021-2022,gk_losses,100.0,40
keepers,Eredivisie,2021-2022,gk_clean_sheets,100.0,40
keepers,Eredivisie,2021-2022,gk_clean_sheets_pct,97.5,40
keepers,Eredivisie,2021-2022,gk_pens_att,100.0,40
keepers,Eredivisie,2021-2022,gk_pens_allowed,100.0,40
keepers,Eredivisie,2021-2022,gk_pens_saved,100.0,40
keepers,Eredivisie,2021-2022,gk_pens_missed,100.0,40
keepers,Eredivisie,2021-2022,gk_pens_save_pct,55.0,40
keepers,Eredivisie,2021-2022,player_id,100.0,40
keepers,Eredivisie,2021-2022,team_id,100.0,40
keepers,Eredivisie,2022-2023,ranker,100.0,39
keepers,Eredivisie,2022-2023,player,100.0,39
keepers,Eredivisie,2022-2023,nationality,100.0,39
keepers,Eredivisie,2022-2023,position,100.0,39
keepers,Eredivisie,2022-2023,team,100.0,39
keepers,Eredivisie,2022-2023,age,100.0,39
keepers,Eredivisie,2022-2023,birth_year,100.0,39
keepers,Eredivisie,2022-2023,gk_games,100.0,39
keepers,Eredivisie,2022-2023,gk_games_starts,100.0,39
keepers,Eredivisie,2022-2023,gk_minutes,100.0,39
keepers,Eredivisie,2022-2023,minutes_90s,100.0,39
keepers,Eredivisie,2022-2023,gk_goals_against,100.0,39
keepers,Eredivisie,2022-2023,gk_goals_against_per90,100.0,39
keepers,Eredivisie,2022-2023,gk_shots_on_target_against,100.0,39
keepers,Eredivisie,2022-2023,gk_saves,100.0,39
keepers,Eredivisie,2022-2023,gk_save_pct,97.4,39
keepers,Eredivisie,2022-2023,gk_wins,100.0,39
keepers,Eredivisie,2022-2023,gk_ties,100.0,39
keepers,Eredivisie,2022-2023,gk_losses,100.0,39
keepers,Eredivisie,2022-2023,gk_clean_sheets,100.0,39
keepers,Eredivisie,2022-2023,gk_clean_sheets_pct,94.9,39
keepers,Eredivisie,2022-2023,gk_pens_att,100.0,39
keepers,Eredivisie,2022-2023,gk_pens_allowed,100.0,39
keepers,Eredivisie,2022-2023,gk_pens_saved,100.0,39
keepers,Eredivisie,2022-2023,gk_pens_missed,100.0,39
keepers,Eredivisie,2022-2023,gk_pens_save_pct,66.7,39
keepers,Eredivisie,2022-2023,player_id,100.0,39
keepers,Eredivisie,2022-2023,team_id,100.0,39
keepers,Eredivisie,2023-2024,ranker,100.0,38
keepers,Eredivisie,2023-2024,player,100.0,38
keepers,Eredivisie,2023-2024,nationality,100.0,38
keepers,Eredivisie,2023-2024,position,100.0,38
keepers,Eredivisie,2023-2024,team,100.0,38
keepers,Eredivisie,2023-2024,age,100.0,38
keepers,Eredivisie,2023-2024,birth_year,100.0,38
keepers,Eredivisie,2023-2024,gk_games,100.0,38
keepers,Eredivisie,2023-2024,gk_games_starts,100.0,38
keepers,Eredivisie,2023-2024,gk_minutes,100.0,38
keepers,Eredivisie,2023-2024,minutes_90s,100.0,38
keepers,Eredivisie,2023-2024,gk_goals_against,100.0,38
keepers,Eredivisie,2023-2024,gk_goals_against_per90,100.0,38
keepers,Eredivisie,2023-2024,gk_shots_on_target_against,100.0,38
keepers,Eredivisie,2023-2024,gk_saves,100.0,38
keepers,Eredivisie,2023-2024,gk_save_pct,100.0,38
keepers,Eredivisie,2023-2024,gk_wins,100.0,38
keepers,Eredivisie,2023-2024,gk_ties,100.0,38
keepers,Eredivisie,2023-2024,gk_losses,100.0,38
keepers,Eredivisie,2023-2024,gk_clean_sheets,100.0,38
keepers,Eredivisie,2023-2024,gk_clean_sheets_pct,97.4,38
keepers,Eredivisie,2023-2024,gk_pens_att,100.0,38
keepers,Eredivisie,2023-2024,gk_pens_allowed,100.0,38
keepers,Eredivisie,2023-2024,gk_pens_saved,100.0,38
keepers,Eredivisie,2023-2024,gk_pens_missed,100.0,38
keepers,Eredivisie,2023-2024,gk_pens_save_pct,63.2,38
keepers,Eredivisie,2023-2024,player_id,100.0,38
keepers,Eredivisie,2023-2024,team_id,100.0,38
keepers,Eredivisie,2024-2025,ranker,100.0,38
keepers,Eredivisie,2024-2025,player,100.0,38
keepers,Eredivisie,2024-2025,nationality,100.0,38
keepers,Eredivisie,2024-2025,position,100.0,38
keepers,Eredivisie,2024-2025,team,100.0,38
keepers,Eredivisie,2024-2025,age,100.0,38
keepers,Eredivisie,2024-2025,birth_year,100.0,38
keepers,Eredivisie,2024-2025,gk_games,100.0,38
keepers,Eredivisie,2024-2025,gk_games_starts,100.0,38
keepers,Eredivisie,2024-2025,gk_minutes,100.0,38
keepers,Eredivisie,2024-2025,minutes_90s,100.0,38
keepers,Eredivisie,2024-2025,gk_goals_against,100.0,38
keepers,Eredivisie,2024-2025,gk_goals_against_per90,100.0,38
keepers,Eredivisie,2024-2025,gk_shots_on_target_against,100.0,38
keepers,Eredivisie,2024-2025,gk_saves,100.0,38
keepers,Eredivisie,2024-2025,gk_save_pct,94.7,38
keepers,Eredivisie,2024-2025,gk_wins,100.0,38
keepers,Eredivisie,2024-2025,gk_ties,100.0,38
keepers,Eredivisie,2024-2025,gk_losses,100.0,38
keepers,Eredivisie,2024-2025,gk_clean_sheets,100.0,38
keepers,Eredivisie,2024-2025,gk_clean_sheets_pct,94.7,38
keepers,Eredivisie,2024-2025,gk_pens_att,100.0,38
keepers,Eredivisie,2024-2025,gk_pens_allowed,100.0,38
keepers,Eredivisie,2024-2025,gk_pens_saved,100.0,38
keepers,Eredivisie,2024-2025,gk_pens_missed,100.0,38
keepers,Eredivisie,2024-2025,gk_pens_save_pct,68.4,38
keepers,Eredivisie,2024-2025,player_id,100.0,38
keepers,Eredivisie,2024-2025,team_id,100.0,38
keepers,Eredivisie,2025-2026,ranker,100.0,42
keepers,Eredivisie,2025-2026,player,100.0,42
keepers,Eredivisie,2025-2026,nationality,97.6,42
keepers,Eredivisie,2025-2026,position,100.0,42
keepers,Eredivisie,2025-2026,team,100.0,42
keepers,Eredivisie,2025-2026,age,97.6,42
keepers,Eredivisie,2025-2026,birth_year,97.6,42
keepers,Eredivisie,2025-2026,gk_games,100.0,42
keepers,Eredivisie,2025-2026,gk_games_starts,100.0,42
keepers,Eredivisie,2025-2026,gk_minutes,100.0,42
keepers,Eredivisie,2025-2026,minutes_90s,100.0,42
keepers,Eredivisie,2025-2026,gk_goals_against,100.0,42
keepers,Eredivisie,2025-2026,gk_goals_against_per90,100.0,42
keepers,Eredivisie,2025-2026,gk_shots_on_target_against,100.0,42
keepers,Eredivisie,2025-2026,gk_saves,100.0,42
keepers,Eredivisie,2025-2026,gk_save_pct,97.6,42
keepers,Eredivisie,2025-2026,gk_wins,100.0,42
keepers,Eredivisie,2025-2026,gk_ties,100.0,42
keepers,Eredivisie,2025-2026,gk_losses,100.0,42
keepers,Eredivisie,2025-2026,gk_clean_sheets,100.0,42
keepers,Eredivisie,2025-2026,gk_clean_sheets_pct,95.2,42
keepers,Eredivisie,2025-2026,gk_pens_att,100.0,42
keepers,Eredivisie,2025-2026,gk_pens_allowed,100.0,42
keepers,Eredivisie,2025-2026,gk_pens_saved,100.0,42
keepers,Eredivisie,2025-2026,gk_pens_missed,100.0,42
keepers,Eredivisie,2025-2026,gk_pens_save_pct,66.7,42
keepers,Eredivisie,2025-2026,player_id,100.0,42
keepers,Eredivisie,2025-2026,team_id,100.0,42
keepers,La Liga,2010-2011,ranker,100.0,45
keepers,La Liga,2010-2011,player,100.0,45
